Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL5081571,C[C@@]1(S(C)(=O)=O)CC[C@@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C1N,IC50,'=',2.3,nM,8.64
CHEMBL576628,COc1cccc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,IC50,'=',3467.37,nM,5.46
CHEMBL568114,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C#N,IC50,'=',149.97,nM,6.82
CHEMBL3670303,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)SC=C3C)c2)cn1,IC50,'=',572,nM,6.24
CHEMBL3670305,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)SC=C3C)c2)cn1,IC50,'=',54,nM,7.27
CHEMBL3972335,COc1cc([N+](=O)[O-])cnc1Nc1ccc(F)c([C@]2(C(F)F)COCC(N)=N2)c1,IC50,'=',2900,nM,5.54
CHEMBL4868190,Cc1ccc2c(=O)n(-c3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)[se]c2c1,IC50,,,,
CHEMBL2030996,CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,IC50,'=',1.8,nM,8.74
CHEMBL2151240,CC(=O)N[C@@H](Cc1ccc(F)c(OC(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,IC50,'=',26,nM,7.58
CHEMBL2151244,COc1ccc(C[C@H](NC(C)=O)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1F,IC50,'=',8.5,nM,8.07
CHEMBL1760733,CCCOc1cccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)C)c3)[C@H]2O)c1,IC50,'=',2300,nM,5.64
CHEMBL1760859,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,IC50,'=',300,nM,6.52
CHEMBL1760861,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(C(C)C)c1,IC50,'=',3200,nM,5.5
CHEMBL1644464,CC(C)CNC(=O)[C@@H](C[C@H](O)[C@@H]1COCc2cccc(c2)C(c2ccccc2)NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(C)C,IC50,'=',3700,nM,5.43
CHEMBL2322533,NCc1ccc(CNC(=O)Cc2ccc(-c3ccccc3)cc2O)cc1,IC50,'>',100000,nM,
CHEMBL212203,C[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,IC50,'=',139,nM,6.86
CHEMBL379781,CC(C)CNC(=O)[C@H](CCO)NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,IC50,'=',751,nM,6.12
CHEMBL556453,CC[C@@H](C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,IC50,'=',64,nM,7.19
CHEMBL583213,CC(C)(C)c1cccc(C2(c3ccccc3)N=C(N)N3CCCN=C32)c1,IC50,'=',30200,nM,4.52
CHEMBL582044,NC1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,IC50,'=',38000,nM,4.42
CHEMBL1092476,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cccc(F)c3)c2)N=C1N,IC50,'=',50,nM,7.3
CHEMBL1214214,CCCCCCNCCOc1ccc(Br)cc1NC(=O)Cc1ccccc1Cl,IC50,'=',29400,nM,4.53
CHEMBL211256,CCOC(=O)CN1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cccc3ccccc23)CC1,IC50,'=',90,nM,7.05
CHEMBL1164959,Oc1c(Br)cc(/C=N/Nc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)cc1Br,IC50,'=',53900,nM,4.27
CHEMBL1163230,Clc1ccc(/C=N/Nc2nc(Nc3cccc(Br)c3)nc(N3CCOCC3)n2)cc1,IC50,'=',100000,nM,4
CHEMBL1163953,CC(=O)Nc1cc(C(=O)NCc2cc(F)cc(Cl)c2)ccc1Sc1ccc(Cl)cc1,IC50,'=',100000,nM,4
CHEMBL1163703,Cc1cccc(N(C)S(=O)(=O)c2ccc3[nH]cc(C(=O)NCCN4CCOCC4)c(=O)c3c2)c1,IC50,'=',100000,nM,4
CHEMBL1164238,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)C(NS(=O)(=O)c1cccs1)c1ccccc1,IC50,'=',100000,nM,4
CHEMBL590492,CC(C)c1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccn1,IC50,'=',70,nM,7.16
CHEMBL571249,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CC3CCCCC3)(CC3CCCCC3)C2=O)cc1,IC50,'=',2100,nM,5.68
CHEMBL1165416,C[C@@]12CC[C@@H](O)[C@@H]3COC(=C31)C(=O)c1cc3c(OCCO)cccc3cc12,IC50,'=',82000,nM,4.09
CHEMBL1164484,C[C@@]12CC[C@@H](O)[C@@H]3COC(=C31)C(=O)c1cc3ccccc3cc12,IC50,'=',163000,nM,
CHEMBL1164493,CC(=O)C1=C(C)N(CC(=O)OC(C)C)C(C)=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)C1C,IC50,'=',29300,nM,4.53
CHEMBL2370123,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)[C@H](CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OC(C)=O)C(C)C,IC50,'>',200000,nM,
CHEMBL437425,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C,IC50,'>',200000,nM,
CHEMBL3653482,CCc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)nc1,IC50,'=',130,nM,6.89
CHEMBL3653389,C[C@@]1(c2cc(Br)cc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,IC50,'=',101,nM,7
CHEMBL3653399,C[C@@]1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,'=',20,nM,7.7
CHEMBL3653406,COCCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CO[C@@](C)(C(F)(F)F)C(N)=N3)c2)cn1,IC50,'=',79,nM,7.1
CHEMBL1610040,Sc1nnc(CSc2nc3ccccc3s2)o1,IC50,'=',930,nM,6.03
CHEMBL3642631,COCc1cc(NC(=O)c2ccc(C)cc2)cc(C2(C)CCSC(N)=N2)c1,IC50,'=',3239,nM,5.49
CHEMBL3642640,CC1(c2cccc(NC(=O)c3ccc(F)cn3)c2)CCSC(N)=N1,IC50,'=',220,nM,6.66
CHEMBL3645168,CC1(c2cccc(NC(=O)c3ccc(Br)cn3)c2)CCSC(N)=N1,IC50,'=',37,nM,7.43
CHEMBL3645176,CC(C)Oc1cc(NC(=O)c2ccc(Cl)cn2)cc(C2(C)CCSC(N)=N2)c1,IC50,'=',2296,nM,5.64
CHEMBL3645177,COc1cc(NC(=O)c2ccc(Cl)cn2)cc(C2(C)CCSC(N)=N2)c1,IC50,'=',174,nM,6.76
CHEMBL4106794,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,IC50,'=',23,nM,7.64
CHEMBL2443373,CC1=C(C(=O)Nc2nc(C)cs2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)Nc2nc(C)cs2)=C(C)N1,IC50,'=',4210,nM,5.38
CHEMBL3127090,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncnc3)ccc1O[C@H]1CCOC[C@@H]12,IC50,'=',39,nM,7.41
CHEMBL3127102,COc1cccc(-c2ccc3c(c2)[C@]2(N=C(N)N(C)C2=O)[C@H]2COCC[C@@H]2O3)c1,IC50,'=',27,nM,7.57
CHEMBL3127089,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1O[C@H]1CCOC[C@@H]12,IC50,'=',21,nM,7.68
CHEMBL3127092,NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1CCOC[C@H]12,IC50,'=',440,nM,6.36
CHEMBL3127078,C[C@H]1OCC[C@H]2Oc3ccc(-c4cccnc4F)cc3[C@@]3(COC(N)=N3)[C@H]12,IC50,'=',230,nM,6.64
CHEMBL3127084,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)c(F)cc1O[C@H]1CCOC[C@@H]12,IC50,'=',66,nM,7.18
CHEMBL3127090,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncnc3)ccc1O[C@H]1CCOC[C@@H]12,IC50,'=',39,nM,7.41
CHEMBL3127079,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1O[C@H]1CCOC[C@@]12C,IC50,'=',29,nM,7.54
CHEMBL3127089,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1O[C@H]1CCOC[C@@H]12,IC50,'=',24,nM,7.62
CHEMBL3127104,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1O[C@H]1CCOC[C@@H]12,IC50,'=',19,nM,7.72
CHEMBL3127100,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cc(F)cc(Cl)c3)ccc1O2,IC50,'=',41,nM,7.39
CHEMBL2331712,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)C[C@H]2CCS1,IC50,'=',26,nM,7.58
CHEMBL2380444,CC1(c2cccc(-c3cccc(Cl)c3)c2)N=C(N)CCO1,IC50,'=',790,nM,6.1
CHEMBL2380455,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)CS2)cc1,IC50,'=',790,nM,6.1
CHEMBL2407343,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCCC(=O)N1)CC1(CCC1)O2,IC50,'=',250,nM,6.6
CHEMBL2407342,C=CCc1cccc(C[C@H](NC(=O)c2cc(N3CCCC3)c(=O)n(CC=C)c2)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ccc(CC)cc32)c1,IC50,'=',85,nM,7.07
CHEMBL2407340,C=CCc1cccc(C[C@H](NC(=O)c2cc(Br)c(=O)n(CC=C)c2)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ccc(CC)cc32)c1,IC50,'=',170,nM,6.77
CHEMBL2407338,C=CCCCCC(=O)N[C@@H](Cc1cccc(CC=C)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ccc(CC)cc21,IC50,'>',10000,nM,
CHEMBL2381676,Cn1c(N)nc([C@H]2C[C@H]2c2cccc(-c3cccc(F)c3)c2)cc1=O,IC50,'=',72400,nM,4.14
CHEMBL3963410,COc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(F)c1,IC50,'=',12,nM,7.92
CHEMBL3972722,N#Cc1cc(Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)ccn1,IC50,'=',7000,nM,5.16
CHEMBL3960610,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,IC50,'=',5.1,nM,8.29
CHEMBL3670904,C[C@]1(c2cc(NC3CCc4cc(Cl)cnc43)ccc2F)N=C(N)COC[C@@H]1F,IC50,'=',70,nM,7.16
CHEMBL3891534,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)OCC[C@H]2CS1,IC50,'=',20,nM,7.7
CHEMBL3919597,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(Br)cn4)ccc3F)OCC[C@H]2CS1,IC50,'=',33,nM,7.48
CHEMBL3986498,COc1cnc(C(=O)Nc2ccc(F)c([C@@]34N=C(N)SC[C@@H]3CCO4)c2)cn1,IC50,'=',230,nM,6.64
CHEMBL3900541,NC1=N[C@@]2(c3cc(F)cc(NC(=O)c4ccc(Cl)cn4)c3)OCC[C@H]2CS1,IC50,'=',600,nM,6.22
CHEMBL3928503,NC1=N[C@@]2(c3cc(F)cc(NC(=O)c4ccc(F)cn4)c3)OCC[C@H]2CS1,IC50,'=',2000,nM,5.7
CHEMBL312956,CC(C)[C@H](O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C)C(C)C,IC50,'=',4640,nM,5.33
CHEMBL565337,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@@]1(c2cccc(C(C)(C)C)c2)CC[C@H](N(O)C(C)=O)NC1,IC50,'=',240,nM,6.62
CHEMBL3642611,CC1(c2cc(Br)cc(NC(=O)c3ccco3)c2)CCSC(N)=N1,IC50,'=',156,nM,6.81
CHEMBL3656189,COCCOc1ccc2c(c1)C1(N=C(N)N(C(C)C)C1=O)C1(CCC(OC)CC1)C2,IC50,'=',87.1,nM,7.06
CHEMBL3688793,N#Cc1cnc2c(Nc3cc(F)c(F)c([C@]4(C(F)F)N=C(N)O[C@H]5C[C@H]54)c3)ncc(F)c2c1,IC50,'>',13700,nM,
CHEMBL3652435,COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(Cl)c3)cc1C21N=C(N)N(C)O1,IC50,'=',4.8,nM,8.32
CHEMBL3654226,Cc1noc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,IC50,'=',439,nM,6.36
CHEMBL3654233,Cc1cnc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nc1,IC50,'=',688,nM,6.16
CHEMBL3894365,COCCOc1cnc(C(=O)Nc2cccc(C3(C4CCCCC4)CSC(N)=N3)c2)cn1,IC50,'<',1000,nM,
CHEMBL3670299,COc1cnc(C(=O)Nc2cccc(C3(C4CCCCC4)CSC(N)=N3)c2)cn1,IC50,'=',514,nM,6.29
CHEMBL566198,CCOc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1,IC50,'=',330.37,nM,6.48
CHEMBL598876,CN1C(=O)C(c2ccncc2)(c2cccc(-c3ccccc3)c2)N=C1N,IC50,'=',130.02,nM,6.89
CHEMBL3670365,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,'=',6,nM,8.22
CHEMBL5070669,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,IC50,'=',70,nM,7.16
CHEMBL3979325,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(C#CC4CC4)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)O1,IC50,'=',379,nM,6.42
CHEMBL4527268,Cc1noc(C)c1[C@@H]1C[C@@](C)(c2sccc2Cl)N=C(N)S1,IC50,'=',300,nM,6.52
CHEMBL4779386,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(S(C)(=O)=O)C[C@H]21,IC50,'=',9,nM,8.05
CHEMBL551980,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,IC50,'=',31,nM,7.51
CHEMBL552743,CCCN(CCC)C(=O)c1cc(CC(C)O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,IC50,'=',16,nM,7.8
CHEMBL539972,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(/C(C)=N\OCc2ccccc2)c1,IC50,'=',534,nM,6.27
CHEMBL541738,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N3CCCCS3(=O)=O)c2)c1,IC50,'=',821,nM,6.09
CHEMBL563604,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)c1,IC50,'=',80,nM,7.1
CHEMBL490304,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCC(=O)N[C@@H](C)C(=O)N1,IC50,'=',590,nM,6.23
CHEMBL564010,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N2)c1,IC50,'=',45,nM,7.35
CHEMBL562487,CCn1cc2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCCF)cc31)N(C)S(=O)(=O)CC2,IC50,'=',245,nM,6.61
CHEMBL549458,CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,IC50,'=',73,nM,7.14
CHEMBL559355,CCn1cc2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc31)N(C)S(=O)(=O)CC2,IC50,'=',27,nM,7.57
CHEMBL558078,C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2,IC50,'=',360,nM,6.44
CHEMBL560092,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2,IC50,'=',7,nM,8.15
CHEMBL4846322,CN1C(N)=N[C@](C)(c2cc(-n3[se]c4c(F)cccc4c3=O)ccc2F)CS1(=O)=O,IC50,,,,
CHEMBL4848996,CN1C(N)=N[C@](C)(c2cc(-n3[se]c4ccc(F)cc4c3=O)ccc2F)CS1(=O)=O,IC50,'=',1950,nM,5.71
CHEMBL490305,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N[C@@H](C)C(=O)N1,IC50,'>',10000,nM,
CHEMBL451867,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1,IC50,'=',2392,nM,5.62
CHEMBL2347201,C[C@]1(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C(N)OCC1(F)F,IC50,'=',36,nM,7.44
CHEMBL2347369,COc1ccc(C2(C)CCSC(N)=N2)cc1.Cl,IC50,'=',41200,nM,4.38
CHEMBL2347210,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,'=',17,nM,7.77
CHEMBL456748,C[C@@H](NC(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)c1)c1ccccc1,IC50,,,,
CHEMBL501509,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(O)C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,IC50,'<',1000,nM,
CHEMBL2349470,CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cncnc4)cc32)N=C1N,IC50,'=',48,nM,7.32
CHEMBL2349468,CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,IC50,'=',18,nM,7.75
CHEMBL2349487,CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2C2(COC(N)=N2)C1,IC50,'=',789,nM,6.1
CHEMBL2346790,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)C(=O)O)=N1,IC50,'=',2840,nM,5.55
CHEMBL2347204,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,IC50,'=',28,nM,7.55
CHEMBL2347365,COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,IC50,'=',51,nM,7.29
CHEMBL2347210,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,IC50,'=',26,nM,7.58
CHEMBL2349477,CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,IC50,'=',22,nM,7.66
CHEMBL2349503,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccncc4)cc32)N=C1N,IC50,'=',6270,nM,5.2
CHEMBL2349498,CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N,IC50,'=',278,nM,6.56
CHEMBL2349490,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,IC50,'=',39,nM,7.41
CHEMBL2349610,CN1C(=O)C2(CC(C)(C)Oc3ccc(Br)cc32)N=C1N,IC50,'=',36830,nM,4.43
CHEMBL1923158,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,IC50,'=',447,nM,6.35
CHEMBL1921816,CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O,IC50,'=',550,nM,6.26
CHEMBL1923158,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O,IC50,'=',98,nM,7.01
CHEMBL2177315,COc1ccc(C2(c3cccc(-c4cccnc4F)c3)COC(N)=N2)cc1,IC50,'=',2850,nM,5.54
CHEMBL3680855,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OC[C@@H]1F,IC50,'=',0.6,nM,9.22
CHEMBL572313,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCCOC1,IC50,'=',270,nM,6.57
CHEMBL570298,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCNC(=O)C1,IC50,'=',18,nM,7.75
CHEMBL570165,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCCN(C(=O)OCc2ccccc2)C1,IC50,'=',860,nM,6.07
CHEMBL2180033,CC1=NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N,IC50,'=',690,nM,6.16
CHEMBL2180020,CC(C)C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,IC50,,,,
CHEMBL2180037,CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1,IC50,'=',79,nM,7.1
CHEMBL2181985,N#CC1(OC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)CCCCC1,IC50,'=',11000,nM,4.96
CHEMBL2181983,O=C(OC1CCSc2ccc(Br)cc21)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12,IC50,'=',6000,nM,5.22
CHEMBL2181982,N#Cc1ccc(COC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)cc1Br,IC50,'=',2000,nM,5.7
CHEMBL2181895,COCC(=O)N[C@@H](Cc1cccc(-c2nc(C)cs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,IC50,'=',14,nM,7.85
CHEMBL2181915,CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cccc(-c3nccs3)c1)NC(=O)[C@H]1CCCO1)CC1(CCC1)O2,IC50,'=',6.3,nM,8.2
CHEMBL2181906,C#Cc1cc(F)cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,IC50,'=',1.9,nM,8.72
CHEMBL2181908,CC(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,IC50,'=',3.7,nM,8.43
CHEMBL2181905,C#Cc1cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)ccc1F,IC50,'=',3.7,nM,8.43
CHEMBL2181897,CC#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,IC50,'=',15,nM,7.82
CHEMBL1165064,CCOC(=O)C(Cc1ccc(O)cc1)NS(=O)(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,IC50,'=',100000,nM,4
CHEMBL1164644,NC(=O)c1ccc[n+](CC(=O)Nc2cccc(NC(=O)c3ccccc3)c2)c1.[Cl-],IC50,'=',44700,nM,4.35
CHEMBL597062,Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(C)n1,IC50,'=',140,nM,6.85
CHEMBL4164046,C[C@]1(c2cc(NC(=O)c3cnc(NCC(F)(F)F)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,IC50,'>',10000,nM,
CHEMBL4165225,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,IC50,'=',6,nM,8.22
CHEMBL4174699,C[C@]1(c2cc(NC(=O)c3cnc(OC(F)(F)C(F)(F)F)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,IC50,'=',49,nM,7.31
CHEMBL585506,CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N,IC50,'=',40,nM,7.4
CHEMBL1097361,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O,IC50,'=',53,nM,7.28
